question,label
스낵의 정석 오리지널 드려요,O O O S-COMMENT
스낵의 정석 그린애플 드려요,O O O S-COMMENT
더치커피 에티오피아 예가체프 드려요,O O O S-COMMENT
화이트 렐리쉬 핫도그 드려요,O O O S-COMMENT
스위트 칠리 포테이토 드려요,O O O S-COMMENT
허니버터 시즈닝 포테이토 드려요,O O O S-COMMENT
돌돌 말린 소시지도넛 드려요,O O O S-COMMENT
치즈 인 치즈 드려요,O O O S-COMMENT
골든 크림 메론빵 드려요,O O O S-COMMENT
쫄깃한 곡물 호떡 드려요,O O O S-COMMENT
스트로베리 요거트무스 케이크 드려요,O O O S-COMMENT
상큼한 청포도 케이크 드려요,O O O S-COMMENT
진한 가나슈 쇼콜라 드려요,O O O S-COMMENT
진한 마스카포네 티라미수 드려요,O O O S-COMMENT
내가찾던 카페모카 가족 드려요,O O O S-COMMENT
치즈가 반한 티라미수 드려요,O O O S-COMMENT
무지개와 노래하는 뽀로로 드려요,O O O S-COMMENT
베리베리 생크림 조각케이크 드려요,O O O S-COMMENT
까망베르 초코브라우니케이크 까초 드려요,O O O S-COMMENT
노래하는 뽀로로와 친구들 드려요,O O O S-COMMENT
시크릿쥬쥬 별의여신 케이크 드려요,O O O S-COMMENT
브라운과 코니의 하트시그널 드려요,O O O S-COMMENT
시간의정성 진 카스테라 드려요,O O O S-COMMENT
제주 녹차 롤케익 드려요,O O O S-COMMENT
콰트로 치즈 스콘 드려요,O O O S-COMMENT
미니 흑당 카스테라 드려요,O O O S-COMMENT
흑당 라떼 카스테라 드려요,O O O S-COMMENT
산딸기 듬뿍 롤케익 드려요,O O O S-COMMENT
쉬림프 토마토 포카챠 드려요,O O O S-COMMENT
3가지 맛 굿모닝샌드위치 드려요,O O O S-COMMENT
치킨 로제 파스타 드려요,O O O S-COMMENT
통오트밀빵으로 만든 에그포테이토샌드위치 드려요,O O O S-COMMENT
치즈 불고기 도리아 드려요,O O O S-COMMENT
햄치즈 잉글리쉬 머핀 드려요,O O O S-COMMENT
모짜렐라 토마토 파스타 드려요,O O O S-COMMENT
토마토를 올린 햄치즈크라상 드려요,O O O S-COMMENT
또띠아 치킨텐더 샌드위치 드려요,O O O S-COMMENT
런치 플러스 샌드위치 드려요,O O O S-COMMENT
오리지널 시저 샐러드 드려요,O O O S-COMMENT
마요 에그 샐러드 드려요,O O O S-COMMENT
옥수수 감자 샐러드 드려요,O O O S-COMMENT
코코넛 쉬림프 샐러드 드려요,O O O S-COMMENT
클래식 시저 샐러드 드려요,O O O S-COMMENT
쫄깃한 토종효모빵 햄치즈샌드위치 드려요,O O O S-COMMENT
매콤 닭강정 샌드위치 드려요,O O O S-COMMENT
고메 마카롱 토마토바질 드려요,O O O S-COMMENT
고메 마카롱 꿀자몽 드려요,O O O S-COMMENT
고메 마카롱 망고패션코코 드려요,O O O S-COMMENT
초코가 달콤한 시간 드려요,O O O S-COMMENT
보스턴 브라우니 타르트 드려요,O O O S-COMMENT
잉글리쉬 토피 쿠키 드려요,O O O S-COMMENT
다크초콜릿 마카다미아 쿠키 드려요,O O O S-COMMENT
크랜베리 월넛 쿠키 드려요,O O O S-COMMENT
핑크퐁 아기상어 쿠키 드려요,O O O S-COMMENT
핑크퐁 엄마상어 쿠키 드려요,O O O S-COMMENT
로투스 안나쿠키 카푸치노 드려요,O O O S-COMMENT
로투스 안나쿠키 오렌지 드려요,O O O S-COMMENT
자두 스파클링 에이드 드려요,O O O S-COMMENT
망고 소르베 빙수 드려요,O O O S-COMMENT
청포도 요거트 빙수 드려요,O O O S-COMMENT
스테이크 불갈비 피자 드려요,O O O S-COMMENT
치킨 텐더 피자 드려요,O O O S-COMMENT
하와이안 쉬림프 피자 드려요,O O O S-COMMENT
쉬림프 깐풍 피자 드려요,O O O S-COMMENT
크레이지 불새 피자 드려요,O O O S-COMMENT
치폴레 스테이크 피자 드려요,O O O S-COMMENT
치즈 핵폭탄 피자 드려요,O O O S-COMMENT
치즈 폭탄 피자 드려요,O O O S-COMMENT
칠리치즈 포테이토 피자 드려요,O O O S-COMMENT
이탈리안 치즈 피자 드려요,O O O S-COMMENT
치즈 오븐 스파게티 드려요,O O O S-COMMENT
고구마 오븐 스파게티 드려요,O O O S-COMMENT
케이준 오븐 스파게티 드려요,O O O S-COMMENT
윙봉 치킨 박스 드려요,O O O S-COMMENT
베이크 포테이토 수프 드려요,O O O S-COMMENT
더블 초코칩 쿠키 드려요,O O O S-COMMENT
화이트 초코 마카다미아 드려요,O O O S-COMMENT
베이컨 토마토 디럭스 드려요,O O O S-COMMENT
맥스파이시 상하이 버거 드려요,O O O S-COMMENT
골든 에그 치즈버거 드려요,O O O S-COMMENT
그릴드 머쉬룸 버거 드려요,O O O S-COMMENT
더블 불고기 버거 드려요,O O O S-COMMENT
에그 불고기 버거 드려요,O O O S-COMMENT
더블 쿼터파운더 치즈 드려요,O O O S-COMMENT
크리스피 오리엔탈 치킨버거 드려요,O O O S-COMMENT
베이컨 에그 맥머핀 드려요,O O O S-COMMENT
소시지 에그 맥머핀 드려요,O O O S-COMMENT
베이컨 토마토 머핀 드려요,O O O S-COMMENT
상하이 치킨 스낵랩 드려요,O O O S-COMMENT
골든 모짜렐라 치즈스틱 드려요,O O O S-COMMENT
맥스파이시 치킨 텐더 드려요,O O O S-COMMENT
프리미엄 로스트 원두커피 드려요,O O O S-COMMENT
딸기 오레오 맥플러리 드려요,O O O S-COMMENT
초코 오레오 맥플러리 드려요,O O O S-COMMENT
초코 선데이 아이스크림 드려요,O O O S-COMMENT
카라멜 선데이 아이스크림 드려요,O O O S-COMMENT
딸기 선데이 아이스크림 드려요,O O O S-COMMENT
크리미 어니언 피자 드려요,O O O S-COMMENT
스위트 불고기 피자 드려요,O O O S-COMMENT
더블 포테이토 피자 드려요,O O O S-COMMENT
치즈 크리스피 치킨 드려요,O O O S-COMMENT
순살 쉬림프골드 치킨 드려요,O O O S-COMMENT
순살화이트 어니언 치킨 드려요,O O O S-COMMENT
솔티드 카라멜 필드 드려요,O O O S-COMMENT
허쉬 초코 먼치킨 드려요,O O O S-COMMENT
상큼한 봄딸기 비스켓 드려요,O O O S-COMMENT
스키피 피넛버터 머핀 드려요,O O O S-COMMENT
녹차 초코칩 머핀 드려요,O O O S-COMMENT
아메리칸 콘 브레드 드려요,O O O S-COMMENT
떠먹는 떡볶이 도넛 드려요,O O O S-COMMENT
치킨 머쉬룸 플랫브레드 드려요,O O O S-COMMENT
스파이시 치킨 치아바타 드려요,O O O S-COMMENT
스파이시 치킨 브리또 드려요,O O O S-COMMENT
폼나는 콜드브루 아메리카노 드려요,O O O S-COMMENT
코코넛 콜드브루 크러쉬 드려요,O O O S-COMMENT
스트로베리 바나나 쿨라타 드려요,O O O S-COMMENT
오렌지 망고 쿨라타 드려요,O O O S-COMMENT
청포도 봉봉 쿨라타 드려요,O O O S-COMMENT
블랙버블 미숫가루 크러쉬 드려요,O O O S-COMMENT
허쉬 모카 던카치노 드려요,O O O S-COMMENT
블랙버블 허쉬 크러쉬 드려요,O O O S-COMMENT
제주감귤 아이스 크러쉬 드려요,O O O S-COMMENT
청귤 블렌딩 티 드려요,O O O S-COMMENT
폼나는 아이스 밀크티 드려요,O O O S-COMMENT
아이스 밀크티 라떼 드려요,O O O S-COMMENT
코코넛앤망고 스노우 빙수 드려요,O O O S-COMMENT
밀크 스노우 빙수 드려요,O O O S-COMMENT
모닝콤보 오렌지 주스 드려요,O O O S-COMMENT
고메 미트볼 고로케 드려요,O O O S-COMMENT
골든 고구마 패스트리 드려요,O O O S-COMMENT
흑심 품은 맘모스 드려요,O O O S-COMMENT
호두 연유 바게트 드려요,O O O S-COMMENT
프랑보아즈 아몬드 크라상 드려요,O O O S-COMMENT
퀸즈 브리오쉬 브레드 드려요,O O O S-COMMENT
오리지널 생크림 크라상 드려요,O O O S-COMMENT
감자 베이컨 롤 드려요,O O O S-COMMENT
클래식 딸기잼 롤케이크 드려요,O O O S-COMMENT
블루베리 더블크림 롤케이크 드려요,O O O S-COMMENT
우리 유자 카스테라 드려요,O O O S-COMMENT
제주 첫물녹차 카스테라 드려요,O O O S-COMMENT
유자 치즈 케이크 드려요,O O O S-COMMENT
스트로베리 치즈 스퀘어 드려요,O O O S-COMMENT
더블 초코 스퀘어 드려요,O O O S-COMMENT
러브 브라우니 초코케이크 드려요,O O O S-COMMENT
엔젤 프레즈 쉬폰 드려요,O O O S-COMMENT
프리미엄 매콤 치킨버거 드려요,O O O S-COMMENT
통밀 크랜베리치킨 샌드위치 드려요,O O O S-COMMENT
단호박 새송이 샌드위치 드려요,O O O S-COMMENT
단호박 호두강정 샌드위치 드려요,O O O S-COMMENT
그릴드 떡갈비 샌드위치 드려요,O O O S-COMMENT
바질치킨 통밀 샌드위치 드려요,O O O S-COMMENT
브리치즈 크라상 샌드위치 드려요,O O O S-COMMENT
비프 불고기 샌드위치 드려요,O O O S-COMMENT
로제치킨 밸런스 샌드위치 드려요,O O O S-COMMENT
상큼발랄 밸런스 박스 드려요,O O O S-COMMENT
맛살 프레쉬 샌드위치 드려요,O O O S-COMMENT
통밀 후레쉬 샌드위치 드려요,O O O S-COMMENT
핫 오믈렛 라이스머핀 드려요,O O O S-COMMENT
베이컨 크랜베리치킨 샐러드 드려요,O O O S-COMMENT
치킨 텐더 샐러드 드려요,O O O S-COMMENT
로얄 밀크티 라떼 드려요,O O O S-COMMENT
아이스 초코 쿠키샌드 드려요,O O O S-COMMENT
아이스 치즈 쿠키샌드 드려요,O O O S-COMMENT
레몬 요거트 스무디 드려요,O O O S-COMMENT
리얼 과일스무디 망고 드려요,O O O S-COMMENT
리얼 과일스무디 딸기바나나 드려요,O O O S-COMMENT
과일 에이드 자몽 드려요,O O O S-COMMENT
과일 에이드 청포도 드려요,O O O S-COMMENT
과일 에이드 복숭아 드려요,O O O S-COMMENT
블루베리 요거트 케이크 드려요,O O O S-COMMENT
블루베리 크레이프 케익 드려요,O O O S-COMMENT
딸기 크레이프 케익 드려요,O O O S-COMMENT
밀크 크레이프 케익 드려요,O O O S-COMMENT
미트볼 토마토 스파게티 드려요,O O O S-COMMENT
돼지고기 메추리알 장조림 드려요,O O O S-COMMENT
쇠고기 메추리알 장조림 드려요,O O O S-COMMENT
소고기 들깨 알토란탕 드려요,O O O S-COMMENT
코다리 뿌리채소 들깨탕 드려요,O O O S-COMMENT
얼큰 콩나물 수제비 드려요,O O O S-COMMENT
참치 두부 함박스테이크 드려요,O O O S-COMMENT
삼치튀김 앤 타르타르소스 드려요,O O O S-COMMENT
돈수육 앤 해물냉채 드려요,O O O S-COMMENT
두부구이 앤 버섯소스 드려요,O O O S-COMMENT
알록달록화전 앤 멸치두부전 드려요,O O O S-COMMENT
삼색 꽃 화전 드려요,O O O S-COMMENT
토마토 채소 계란찜 드려요,O O O S-COMMENT
유부 우엉 잡채 드려요,O O O S-COMMENT
비타 오이 물김치 드려요,O O O S-COMMENT
청양 국물 떡볶이 드려요,O O O S-COMMENT
청양 오뎅 떡볶이 드려요,O O O S-COMMENT
매운 짜장 떡볶이 드려요,O O O S-COMMENT
서울식 불고기 전골 드려요,O O O S-COMMENT
차돌박이 숙주 볶음 드려요,O O O S-COMMENT
소고기 버섯 잡채 드려요,O O O S-COMMENT
매콤 밀푀유 나베 드려요,O O O S-COMMENT
자이언트 미트볼 파스타 드려요,O O O S-COMMENT
몬스터 치즈 프라이 드려요,O O O S-COMMENT
레드 칠리 스테이크 드려요,O O O S-COMMENT
기사식당 돼지 불고기 드려요,O O O S-COMMENT
트러플 크림 파스타 드려요,O O O S-COMMENT
매콤 콩나물 불고기 드려요,O O O S-COMMENT
구수한 버섯 된장찌개 드려요,O O O S-COMMENT
그레이프 소스 스테이크 드려요,O O O S-COMMENT
짬뽕 순두부 찌개 드려요,O O O S-COMMENT
들깨 크림 파스타 드려요,O O O S-COMMENT
속깊은 소고기 무국 드려요,O O O S-COMMENT
호로록 우삼겹 떡볶이 드려요,O O O S-COMMENT
커스터드 크림 와플 드려요,O O O S-COMMENT
블루베리 생크림 케이크 드려요,O O O S-COMMENT
시리얼 옥수수 아몬드 드려요,O O O S-COMMENT
시리얼 옥수수 그래놀라과일 드려요,O O O S-COMMENT
감자 튀김 해쉬브라운 드려요,O O O S-COMMENT
밀크 아몬드 초콜릿 드려요,O O O S-COMMENT
카라멜 밀크 우유 드려요,O O O S-COMMENT
녹두 빈대떡가루 반죽 드려요,O O O S-COMMENT
토마토 과채 음료 드려요,O O O S-COMMENT
토마토 퓨레 통조림 드려요,O O O S-COMMENT
퉁퉁마디 함초 노지 드려요,O O O S-COMMENT
퉁퉁마디 함초 하우스 드려요,O O O S-COMMENT
파인애플 주스 캔 드려요,O O O S-COMMENT
토종 닭 껍질 드려요,O O O S-COMMENT
토종 닭 가슴살 드려요,O O O S-COMMENT
토종 닭 날개 드려요,O O O S-COMMENT
토종 닭 다리 드려요,O O O S-COMMENT
토종 닭 살코기 드려요,O O O S-COMMENT
돼지 갈비 갈비살 드려요,O O O S-COMMENT
돼지 목심 목심살 드려요,O O O S-COMMENT
돼지 삼겹살 삼겹살 드려요,O O O S-COMMENT
돼지 안심 안심살 드려요,O O O S-COMMENT
돼지 앞다리 꾸리살 드려요,O O O S-COMMENT
돼지 뒷다리 도가니살 드려요,O O O S-COMMENT
돼지 뒷다리 뒷사태살 드려요,O O O S-COMMENT
돼지 뒷다리 보섭살 드려요,O O O S-COMMENT
돼지 뒷다리 볼기살 드려요,O O O S-COMMENT
돼지 뒷다리 설깃살 드려요,O O O S-COMMENT
돼지 뒷다리 홍두깨살 드려요,O O O S-COMMENT
돼지 등심 등심덧살 드려요,O O O S-COMMENT
돼지 등심 알등심살 드려요,O O O S-COMMENT
돼지 앞다리 부채살 드려요,O O O S-COMMENT
돼지 앞다리 앞사태살 드려요,O O O S-COMMENT
돼지 삼겹살 갈매기살 드려요,O O O S-COMMENT
돼지 삼겹살 등갈비 드려요,O O O S-COMMENT
돼지 삼겹살 토시살 드려요,O O O S-COMMENT
돼지 삼겹살 오돌삼겹 드려요,O O O S-COMMENT
돼지 앞다리 앞다리살 드려요,O O O S-COMMENT
돼지 앞다리 항정살 드려요,O O O S-COMMENT
돼지 앞다리 주걱살 드려요,O O O S-COMMENT
돼지 소장 곱창 드려요,O O O S-COMMENT
돼지 족발 조미 드려요,O O O S-COMMENT
소고기 목심 목심살 드려요,O O O S-COMMENT
소고기 설도 석쇠 드려요,O O O S-COMMENT
소고기 한우 갈비 드려요,O O O S-COMMENT
소고기 한우 등심 드려요,O O O S-COMMENT
소고기 한우 살코기 드려요,O O O S-COMMENT
소고기 한우 양지 드려요,O O O S-COMMENT
한우 우둔 홍두깨살 드려요,O O O S-COMMENT
한우 안심 안심살 드려요,O O O S-COMMENT
한우 앞다리 부채살 드려요,O O O S-COMMENT
한우 앞다리 앞다리살 드려요,O O O S-COMMENT
한우 갈비 꽃갈비 드려요,O O O S-COMMENT
한우 갈비 본갈비 드려요,O O O S-COMMENT
한우 갈비 안창살 드려요,O O O S-COMMENT
한우 갈비 제비추리 드려요,O O O S-COMMENT
한우 갈비 참갈비 드려요,O O O S-COMMENT
한우 갈비 토시살 드려요,O O O S-COMMENT
한우 등심 꽃등심살 드려요,O O O S-COMMENT
한우 등심 살치살 드려요,O O O S-COMMENT
한우 등심 아래등심살 드려요,O O O S-COMMENT
한우 등심 윗등심살 드려요,O O O S-COMMENT
한우 설도 도가니살 드려요,O O O S-COMMENT
한우 설도 삼각살 드려요,O O O S-COMMENT
한우 설도 설깃머리살 드려요,O O O S-COMMENT
한우 앞다리 갈비덧살 드려요,O O O S-COMMENT
한우 앞다리 부채덮개살 드려요,O O O S-COMMENT
한우 양지 앞치마살 드려요,O O O S-COMMENT
한우 양지 업진안살 드려요,O O O S-COMMENT
한우 양지 차돌박이 드려요,O O O S-COMMENT
한우 양지 치마살 드려요,O O O S-COMMENT
한우 양지 치마양지 드려요,O O O S-COMMENT
소 선지 피 드려요,O O O S-COMMENT
소 소장 곱창 드려요,O O O S-COMMENT
소 양 위 드려요,O O O S-COMMENT
소 외국산 대장 드려요,O O O S-COMMENT
송아지고기 채끝 채끝살 드려요,O O O S-COMMENT
양고기 외국산 다리 드려요,O O O S-COMMENT
오리고기 껍질 포함 드려요,O O O S-COMMENT
오리고기 집오리 살코기 드려요,O O O S-COMMENT
조기 참조기 굴비 드려요,O O O S-COMMENT
조기 참조기 젓 드려요,O O O S-COMMENT
큰우슬우렁이 골뱅이 무침 드려요,O O O S-COMMENT
새우 꽃새우 장조림 드려요,O O O S-COMMENT
새우 시바새우 통조림 드려요,O O O S-COMMENT
새우 젓새우 조린것 드려요,O O O S-COMMENT
소프트 아이스크림 바닐라맛 드려요,O O O S-COMMENT
요구르트 액상 저당 드려요,O O O S-COMMENT
요구르트 액상 농후 드려요,O O O S-COMMENT
요구르트 호상 딸기맛 드려요,O O O S-COMMENT
요구르트 호상 플레인 드려요,O O O S-COMMENT
요구르트 호상 망고맛 드려요,O O O S-COMMENT
우유 가공우유 딸기맛 드려요,O O O S-COMMENT
우유 가공우유 초코맛 드려요,O O O S-COMMENT
우유 가공우유 커피맛 드려요,O O O S-COMMENT
우유 가공우유 바나나맛 드려요,O O O S-COMMENT
우유 강화우유 고칼슘 드려요,O O O S-COMMENT
홍차 복숭아 캔 드려요,O O O S-COMMENT
고추장 불고기 삼각김밥 드려요,O O O S-COMMENT
참치 마요네즈 삼각김밥 드려요,O O O S-COMMENT
샌드위치 햄 치즈 드려요,O O O S-COMMENT
크림 스튜 레토르트 드려요,O O O S-COMMENT
짜장면 인스턴트 끓인것 드려요,O O O S-COMMENT
소고기 설도 도가니살 드려요,O O O S-COMMENT
소고기 설도 보섭살 드려요,O O O S-COMMENT
소고기 설도 삼각살 드려요,O O O S-COMMENT
소고기 설도 설깃머리살 드려요,O O O S-COMMENT
소고기 설도 설깃살 드려요,O O O S-COMMENT
소고기 안심 안심살 드려요,O O O S-COMMENT
소고기 앞다리 갈비덧살 드려요,O O O S-COMMENT
소고기 앞다리 꾸리살 드려요,O O O S-COMMENT
소고기 앞다리 부채덮개살 드려요,O O O S-COMMENT
소고기 앞다리 부채살 드려요,O O O S-COMMENT
소고기 앞다리 앞다리살 드려요,O O O S-COMMENT
소고기 양지 앞치마살 드려요,O O O S-COMMENT
소고기 양지 양지머리 드려요,O O O S-COMMENT
소고기 양지 업진살 드려요,O O O S-COMMENT
소고기 양지 업진안살 드려요,O O O S-COMMENT
소고기 양지 차돌박이 드려요,O O O S-COMMENT
소고기 양지 치마살 드려요,O O O S-COMMENT
소고기 양지 치마양지 드려요,O O O S-COMMENT
소고기 우둔 우둔살 드려요,O O O S-COMMENT
소고기 우둔 홍두깨살 드려요,O O O S-COMMENT
소고기 채끝 채끝살 드려요,O O O S-COMMENT
커피 커피가루 인스턴트 드려요,O O O S-COMMENT
