question,label
요즘 나 되게 울화통터지네요,feeling
오늘따라 여기 되게 원망스럽네요,feeling
오늘따라 여기 분위기가 의심스럽네요,feeling
오늘따라 왠지 여기 증오하네요,feeling
오늘따라 분위기가 뭔가 지랄하네요,feeling
뭔가 많이 좀 질투하네요,feeling
오늘 좀 음 짜증나네요,feeling
오늘 좀 많이 치가 떨리네요,feeling
오늘 좀 기분이 치밀어오르네요,feeling
오늘 좀 왠지 치사하네요,feeling
오늘 좀 상당히 치욕적이네요,feeling
오늘 좀 되게 고통스럽네요,feeling
오늘 어쩐지 많이 죽고싶네요,feeling
오늘 어쩐지 기분이 토나오네요,feeling
오늘 어쩐지 나 화나네요,feeling
오늘 가뿐해요,feeling
좀 갈구해요,feeling
음 갈망해요,feeling
어쩐지 감개무량해요,feeling
정말 감격했어요,feeling
많이 감동했어요,feeling
기분이 감미로워요,feeling
왠지 감사해요,feeling
요즘 감질나요,feeling
요즘따라 경쾌해요,feeling
나 고마워요,feeling
상당히 궁금해요,feeling
사실 근사해요,feeling
오늘따라 기분좋아요,feeling
여기 기뻐요,feeling
분위기가 낭만적이에요,feeling
되게 달가워요,feeling
뭔가 대견해요,feeling
부쩍 두근거려요,feeling
오늘 따뜻해요,feeling
좀 따스해요,feeling
음 만족해요,feeling
어쩐지 반가워요,feeling
정말 보기좋아요,feeling
많이 부러워해요,feeling
기분이 뿌듯해요,feeling
왠지 사랑스러워요,feeling
요즘 상쾌해요,feeling
요즘따라 상큼해요,feeling
나 설레요,feeling
상당히 섹시해요,feeling
사실 속시원해요,feeling
오늘따라 신나요,feeling
여기 신명나요,feeling
분위기가 신바람나요,feeling
되게 신비로워요,feeling
뭔가 싱글벙글해요,feeling
부쩍 아리송해요,feeling
오늘 알쏭달쏭해요,feeling
좀 어여뻐요,feeling
음 예뻐요,feeling
어쩐지 우아해요,feeling
정말 웃어요,feeling
많이 웃어넘겨요,feeling
기분이 유쾌해요,feeling
왠지 자부해요,feeling
요즘 재미있어요,feeling
요즘따라 조심스러워요,feeling
나 좋아요,feeling
상당히 즐거워요,feeling
사실 천만다행이에요,feeling
오늘따라 친근해요,feeling
여기 친숙해요,feeling
분위기가 콩닥거려요,feeling
되게 쾌적해요,feeling
뭔가 탐나해요,feeling
부쩍 통쾌해요,feeling
오늘 편안해요,feeling
좀 행복해요,feeling
음 후련해요,feeling
어쩐지 훌륭해요,feeling
정말 흐뭇해요,feeling
많이 흡족해요,feeling
기분이 흥겨워요,feeling
왠지 흥미로워요,feeling
요즘 희희낙락해요,feeling
요즘따라 이뻐요,feeling
나 가슴아파요,feeling
상당히 가슴앓이해요,feeling
사실 각박해요,feeling
오늘따라 간절해요,feeling
여기 걱정해요,feeling
분위기가 고달파요,feeling
되게 고독해요,feeling
뭔가 곤욕스러워요,feeling
부쩍 공허해요,feeling
오늘 괴로워요,feeling
좀 그리워해요,feeling
음 근심스러워요,feeling
어쩐지 글썽글썽해요,feeling
정말 기구해요,feeling
많이 기운없어요,feeling
기분이 낙담해요,feeling
왠지 낙심해요,feeling
요즘 난처해요,feeling
요즘따라 낭패스러워요,feeling
나 막막해요,feeling
상당히 망연자실해요,feeling
사실 먹먹해요,feeling
오늘따라 미안해요,feeling
여기 북받쳐요,feeling
분위기가 부끄러워요,feeling
되게 불쌍해요,feeling
뭔가 불행해요,feeling
부쩍 비참해요,feeling
오늘 비탄해요,feeling
좀 비통해요,feeling
음 뼈저려요,feeling
어쩐지 사무쳐요,feeling
정말 서러워요,feeling
많이 서운해요,feeling
기분이 섭섭해요,feeling
왠지 속상해요,feeling
요즘 송구해요,feeling
요즘따라 숙연해요,feeling
나 슬퍼해요,feeling
상당히 실망해요,feeling
사실 심각해요,feeling
오늘따라 심란해요,feeling
여기 쓸쓸해요,feeling
분위기가 씁쓸해요,feeling
되게 아까워요,feeling
뭔가 아쉬워요,feeling
부쩍 안쓰러워요,feeling
오늘 안타까워요,feeling
좀 암담해요,feeling
음 암울해요,feeling
어쩐지 애끓어요,feeling
정말 애처로워요,feeling
많이 야속해요,feeling
기분이 외로워요,feeling
왠지 우울해요,feeling
요즘 울어요,feeling
요즘따라 울먹여요,feeling
나 울적해요,feeling
상당히 울컥해요,feeling
사실 원통해요,feeling
오늘따라 유감스러워요,feeling
여기 음울해요,feeling
분위기가 자책해요,feeling
되게 자포자기해요,feeling
뭔가 적적해요,feeling
부쩍 절규해요,feeling
오늘 절망해요,feeling
좀 절박해요,feeling
음 절실해요,feeling
어쩐지 좌절돼요,feeling
정말 죄송해요,feeling
많이 죄책감들어요,feeling
기분이 주눅들어요,feeling
왠지 짠해요,feeling
요즘 찡해요,feeling
요즘따라 착잡해요,feeling
나 참담해요,feeling
상당히 참회해요,feeling
사실 창피해요,feeling
오늘따라 처량해요,feeling
여기 처절해요,feeling
분위기가 처참해요,feeling
되게 초라해요,feeling
뭔가 측은해요,feeling
부쩍 침울해요,feeling
오늘 침통해요,feeling
좀 탄식해요,feeling
음 통탄해요,feeling
어쩐지 한숨나와요,feeling
정말 한스러워요,feeling
많이 한탄해요,feeling
기분이 허무해요,feeling
왠지 허전해요,feeling
요즘 허탈해요,feeling
요즘따라 후회해요,feeling
나 휑해요,feeling
상당히 겁나요,feeling
사실 겁쟁이에요,feeling
오늘따라 긴박해요,feeling
여기 긴장돼요,feeling
분위기가 두려워요,feeling
되게 무서워요,feeling
뭔가 무시무시해요,feeling
부쩍 불안정해요,feeling
오늘 불안해요,feeling
좀 살벌해요,feeling
음 새파래져요,feeling
어쩐지 섬뜩해요,feeling
정말 소름끼쳐요,feeling
많이 스산해요,feeling
기분이 아슬아슬해요,feeling
왠지 아찔해요,feeling
요즘 안절부절해요,feeling
요즘따라 오싹해요,feeling
나 으스스해요,feeling
상당히 을씨년스러워요,feeling
사실 잔인해요,feeling
오늘따라 잔혹해요,feeling
여기 조마조마해요,feeling
분위기가 초조해요,feeling
되게 아파요,feeling
뭔가 헤어졌어요,feeling
부쩍 떨어졌어요,feeling
오늘 다쳤어요,feeling
좀 꿀꿀해요,feeling
음 갑갑해요,feeling
어쩐지 고리타분해요,feeling
정말 귀찮아요,feeling
많이 답답해요,feeling
기분이 따분해요,feeling
왠지 무료해요,feeling
요즘 서먹해요,feeling
요즘따라 신통찮아요,feeling
나 싫증나요,feeling
상당히 심드렁해요,feeling
사실 심심해요,feeling
오늘따라 어색해요,feeling
여기 재미없어요,feeling
분위기가 지겨워요,feeling
되게 지긋지긋해요,feeling
뭔가 지루해요,feeling
부쩍 집 가고 싶어요,feeling
오늘 골치아파요,feeling
좀 기진맥진해요,feeling
음 아파요,feeling
어쩐지 지끈거려요,feeling
정말 피곤해요,feeling
많이 잠와요,feeling
기분이 졸려요,feeling
왠지 싫어요,feeling
요즘 속이 안 좋아요,feeling
요즘따라 꽝이에요,feeling
나 메롱이에요,feeling
상당히 스트레스 받아요,feeling
사실 별로에요,feeling
오늘따라 기분나빠요,feeling
여기 힘들어요,feeling
분위기가 야근이에요,feeling
되게 잠이 안와요,feeling
뭔가 무기력해요,feeling
부쩍 수면부족이에요,feeling
오늘 정신줄 놓았어요,feeling
좀 망했어요,feeling
음 갑작스러워요,feeling
어쩐지 경악했어요,feeling
정말 급작스러워요,feeling
많이 기겁했어요,feeling
기분이 기절초풍했어요,feeling
왠지 기절했어요,feeling
요즘 까무러쳐요,feeling
요즘따라 당혹스러워요,feeling
나 당황스러워요,feeling
상당히 뜨악했어요,feeling
사실 만만치않아요,feeling
오늘따라 충격받았어요,feeling
여기 움찔했어요,feeling
분위기가 이상해요,feeling
되게 철렁했어요,feeling
뭔가 충격적이에요,feeling
부쩍 흠칫했어요,feeling
오늘 격노했어요,feeling
좀 격분했어요,feeling
음 격앙돼요,feeling
어쩐지 격양돼요,feeling
정말 격해져요,feeling
많이 괘씸해요,feeling
기분이 굴욕적이에요,feeling
왠지 기분나빠요,feeling
요즘 나빠요,feeling
요즘따라 노여워해요,feeling
나 멸시당해요,feeling
상당히 모멸감들어요,feeling
사실 모욕적이에요,feeling
오늘따라 못됐어요,feeling
여기 무시당했어요,feeling
분위기가 미워요,feeling
되게 버럭했어요,feeling
뭔가 분노해요,feeling
부쩍 분통터져요,feeling
오늘 분해요,feeling
좀 불만스러워요,feeling
음 불만족스러워요,feeling
어쩐지 비아냥거려요,feeling
정말 삐쳤어요,feeling
많이 속썩여요,feeling
기분이 신경질적이에요,feeling
왠지 심술궂어요,feeling
요즘 야박해요,feeling
요즘따라 약올라요,feeling
나 얄미워요,feeling
상당히 어이없어요,feeling
사실 언짢아요,feeling
오늘따라 울화통터져요,feeling
여기 원망스러워요,feeling
분위기가 의심스러워요,feeling
되게 증오해요,feeling
뭔가 지랄해요,feeling
부쩍 질투해요,feeling
오늘 짜증나요,feeling
좀 치가 떨려요,feeling
음 치밀어올라요,feeling
어쩐지 치사해요,feeling
정말 치욕적이에요,feeling
많이 고통스러워요,feeling
기분이 죽고싶어요,feeling
왠지 토나와요,feeling
요즘 화나요,feeling
오늘 가뿐하네,feeling
좀 갈구하네,feeling
음 갈망하네,feeling
어쩐지 감개무량하네,feeling
정말 감격했네,feeling
많이 감동했네,feeling
기분이 감미롭네,feeling
왠지 감사하네,feeling
요즘 감질나네,feeling
요즘따라 경쾌하네,feeling
나 고맙네,feeling
상당히 궁금하네,feeling
사실 근사하네,feeling
오늘따라 기분좋네,feeling
여기 기쁘네,feeling
분위기가 낭만적이네,feeling
되게 달갑네,feeling
뭔가 대견하네,feeling
부쩍 두근거리네,feeling
오늘 따뜻하네,feeling
좀 따스하네,feeling
음 만족스럽네,feeling
어쩐지 반갑네,feeling
정말 보기좋네,feeling
많이 부러워하네,feeling
기분이 뿌듯하네,feeling
왠지 사랑스럽네,feeling
요즘 상쾌하네,feeling
요즘따라 상큼하네,feeling
나 설레네,feeling
상당히 섹시하네,feeling
사실 속시원하네,feeling
오늘따라 신나네,feeling
여기 신명나네,feeling
분위기가 신바람나네,feeling
되게 신비롭네,feeling
뭔가 싱글벙글하네,feeling
부쩍 아리송하네,feeling
오늘 알쏭달쏭하네,feeling
좀 어여쁘네,feeling
음 예쁘네,feeling
어쩐지 우아하네,feeling
정말 웃네,feeling
많이 웃어넘기네,feeling
기분이 유쾌하네,feeling
왠지 자부하네,feeling
요즘 재미있네,feeling
요즘따라 조심스럽네,feeling
나 좋네,feeling
상당히 즐겁네,feeling
사실 천만다행이네,feeling
오늘따라 친근하네,feeling
여기 친숙하네,feeling
분위기가 콩닥거리네,feeling
되게 쾌적하네,feeling
뭔가 탐나하네,feeling
부쩍 통쾌하네,feeling
오늘 편안하네,feeling
좀 행복하네,feeling
음 후련하네,feeling
어쩐지 훌륭하네,feeling
정말 흐뭇하네,feeling
많이 흡족하네,feeling
기분이 흥겹네,feeling
왠지 흥미롭네,feeling
요즘 희희낙락하네,feeling
요즘따라 이쁘네,feeling
나 가슴아프네,feeling
상당히 가슴앓이하네,feeling
사실 각박하네,feeling
오늘따라 간절하네,feeling
여기 걱정하네,feeling
분위기가 고달프네,feeling
되게 고독하네,feeling
뭔가 곤욕스럽네,feeling
부쩍 공허하네,feeling
오늘 괴롭네,feeling
좀 그리워하네,feeling
음 근심스럽네,feeling
어쩐지 글썽글썽하네,feeling
정말 기구하네,feeling
많이 기운없네,feeling
기분이 낙담하네,feeling
왠지 낙심하네,feeling
요즘 난처하네,feeling
요즘따라 낭패스럽네,feeling
나 막막하네,feeling
상당히 망연자실하네,feeling
사실 먹먹하네,feeling
오늘따라 미안하네,feeling
여기 북받치네,feeling
분위기가 부끄럽네,feeling
되게 불쌍하네,feeling
뭔가 불행하네,feeling
부쩍 비참하네,feeling
오늘 비탄하네,feeling
좀 비통하네,feeling
음 뼈저리네,feeling
어쩐지 사무치네,feeling
정말 서럽네,feeling
많이 서운하네,feeling
기분이 섭섭하네,feeling
왠지 속상하네,feeling
요즘 송구하네,feeling
요즘따라 숙연하네,feeling
나 슬퍼하네,feeling
상당히 실망하네,feeling
사실 심각하네,feeling
오늘따라 심란하네,feeling
여기 쓸쓸하네,feeling
분위기가 씁쓸하네,feeling
되게 아깝네,feeling
뭔가 아쉽네,feeling
부쩍 안쓰럽네,feeling
오늘 안타깝네,feeling
좀 암담하네,feeling
음 암울하네,feeling
어쩐지 애끓네,feeling
정말 애처롭네,feeling
많이 야속하네,feeling
기분이 외롭네,feeling
왠지 우울하네,feeling
요즘 우네,feeling
요즘따라 울먹이네,feeling
나 울적하네,feeling
상당히 울컥하네,feeling
사실 원통하네,feeling
오늘따라 유감스럽네,feeling
여기 음울하네,feeling
분위기가 자책하네,feeling
되게 자포자기하네,feeling
뭔가 적적하네,feeling
부쩍 절규하네,feeling
오늘 절망하네,feeling
좀 절박하네,feeling
음 절실하네,feeling
어쩐지 좌절되네,feeling
정말 죄송하네,feeling
많이 죄책감드네,feeling
기분이 주눅드네,feeling
왠지 짠하네,feeling
요즘 찡하네,feeling
요즘따라 착잡하네,feeling
나 참담하네,feeling
상당히 참회하네,feeling
사실 창피하네,feeling
오늘따라 처량하네,feeling
여기 처절하네,feeling
분위기가 처참하네,feeling
되게 초라하네,feeling
뭔가 측은하네,feeling
부쩍 침울하네,feeling
오늘 침통하네,feeling
좀 탄식하네,feeling
음 통탄하네,feeling
어쩐지 한숨나오네,feeling
정말 한스럽네,feeling
많이 한탄하네,feeling
기분이 허무하네,feeling
왠지 허전하네,feeling
요즘 허탈하네,feeling
요즘따라 후회하네,feeling
나 휑하네,feeling
상당히 겁나네,feeling
사실 겁쟁이네,feeling
오늘따라 긴박하네,feeling
여기 긴장되네,feeling
분위기가 두렵네,feeling
되게 무섭네,feeling
뭔가 무시무시하네,feeling
부쩍 불안정하네,feeling
오늘 불안하네,feeling
좀 살벌하네,feeling
음 새파래지네,feeling
어쩐지 섬뜩하네,feeling
정말 소름끼치네,feeling
많이 스산하네,feeling
기분이 아슬아슬하네,feeling
왠지 아찔하네,feeling
요즘 안절부절하네,feeling
요즘따라 오싹하네,feeling
나 으스스하네,feeling
상당히 을씨년스럽네,feeling
사실 잔인하네,feeling
오늘따라 잔혹하네,feeling
여기 조마조마하네,feeling
분위기가 초조하네,feeling
되게 아프네,feeling
뭔가 헤어졌네,feeling
부쩍 떨어졌네,feeling
오늘 다쳤네,feeling
좀 꿀꿀하네,feeling
음 갑갑하네,feeling
어쩐지 고리타분하네,feeling
정말 귀찮네,feeling
많이 답답하네,feeling
기분이 따분하네,feeling
왠지 무료하네,feeling
요즘 서먹하네,feeling
요즘따라 신통찮네,feeling
나 싫증나네,feeling
상당히 심드렁하네,feeling
사실 심심하네,feeling
오늘따라 어색하네,feeling
여기 재미없네,feeling
분위기가 지겹네,feeling
되게 지긋지긋하네,feeling
뭔가 지루하네,feeling
부쩍 집 가고 싶네,feeling
오늘 골치 아프네,feeling
좀 기진맥진하네,feeling
음 아프네,feeling
어쩐지 지끈거리네,feeling
정말 피곤하네,feeling
많이 잠오네,feeling
기분이 졸리네,feeling
왠지 싫네,feeling
요즘 속이 안 좋네,feeling
